"date","code","site","o3","o3_normalised"
2020-11-07,"GN3","Greenwich - Plumstead High Street",1.44370206079375,19.972431296715
2020-11-08,"GN3","Greenwich - Plumstead High Street",2.39507261804937,19.9202710140382
2020-11-09,"GN3","Greenwich - Plumstead High Street",4.08417172161073,20.1866908100617
2020-11-10,"GN3","Greenwich - Plumstead High Street",10.4964961907882,20.3967297422359
2020-11-11,"GN3","Greenwich - Plumstead High Street",15.5354598071766,20.2182484160524
2020-11-12,"GN3","Greenwich - Plumstead High Street",22.5282482997747,20.1315838124699
2020-11-13,"GN3","Greenwich - Plumstead High Street",15.9973835955769,20.0450154538399
2020-11-14,"GN3","Greenwich - Plumstead High Street",24.6014365005028,20.0697428362099
2020-11-15,"GN3","Greenwich - Plumstead High Street",29.2615120868396,20.2508138073185
2020-11-16,"GN3","Greenwich - Plumstead High Street",23.0007788392548,19.9149167580188
2020-11-17,"GN3","Greenwich - Plumstead High Street",26.6057447532774,19.9527723270591
2020-11-18,"GN3","Greenwich - Plumstead High Street",23.3816234079049,20.0206620489336
2020-11-19,"GN3","Greenwich - Plumstead High Street",17.5127745693517,20.4998378260463
2020-11-20,"GN3","Greenwich - Plumstead High Street",16.3185918917528,20.0698776402183
2020-11-21,"GN3","Greenwich - Plumstead High Street",26.7769616410513,20.06481017487
2020-11-22,"GN3","Greenwich - Plumstead High Street",13.4086830612446,20.4403598541785
2020-11-23,"GN3","Greenwich - Plumstead High Street",7.47703385484074,20.4062702256986
2020-11-24,"GN3","Greenwich - Plumstead High Street",21.1560190751949,19.945728181767
2020-11-25,"GN3","Greenwich - Plumstead High Street",14.5606007700282,19.9121293299859
2020-11-26,"GN3","Greenwich - Plumstead High Street",5.33995830633337,19.7581723217347
2020-11-27,"GN3","Greenwich - Plumstead High Street",1.01226350289447,19.9069730990733
2020-11-28,"GN3","Greenwich - Plumstead High Street",1.20120590088908,19.8711331147728
2020-11-29,"GN3","Greenwich - Plumstead High Street",5.43730709118048,20.0676513533552
2020-11-30,"GN3","Greenwich - Plumstead High Street",6.76810940657051,19.8444593401943
2020-12-01,"GN3","Greenwich - Plumstead High Street",15.5347515903142,19.7995598320358
2020-12-02,"GN3","Greenwich - Plumstead High Street",3.47044547180344,19.8973730414983
2020-12-03,"GN3","Greenwich - Plumstead High Street",11.5852651744554,20.0166818234474
2020-12-04,"GN3","Greenwich - Plumstead High Street",12.2716785366055,19.8402749076788
2020-12-05,"GN3","Greenwich - Plumstead High Street",11.3623888809661,20.1188419507609
2020-12-06,"GN3","Greenwich - Plumstead High Street",9.1943746189241,20.0086373595204
2020-12-07,"GN3","Greenwich - Plumstead High Street",2.77970095126071,19.8847601714166
2020-12-08,"GN3","Greenwich - Plumstead High Street",1.80944524126784,20.0186829310726
2020-12-09,"GN3","Greenwich - Plumstead High Street",6.3612029157496,20.0854039318701
2020-12-10,"GN3","Greenwich - Plumstead High Street",10.5028936961806,19.9409078476528
2020-12-11,"GN3","Greenwich - Plumstead High Street",9.00276284214002,19.9972672262888
2020-12-12,"GN3","Greenwich - Plumstead High Street",8.11554383861232,19.9924454231567
2020-12-13,"GN3","Greenwich - Plumstead High Street",16.7379716738316,20.108778707301
2020-12-14,"GN3","Greenwich - Plumstead High Street",27.5315554250719,19.9368645425035
2020-12-15,"GN3","Greenwich - Plumstead High Street",19.8413494254436,20.0664079001822
2020-12-16,"GN3","Greenwich - Plumstead High Street",18.2197542750622,19.8922832685523
2020-12-17,"GN3","Greenwich - Plumstead High Street",20.9490357437765,19.8146531047598
2020-12-18,"GN3","Greenwich - Plumstead High Street",22.4984583900965,20.1246023155369
2020-12-19,"GN3","Greenwich - Plumstead High Street",24.3142508123332,20.2169861535861
2020-12-20,"GN3","Greenwich - Plumstead High Street",25.8615178985073,20.4614020057084
2020-12-21,"GN3","Greenwich - Plumstead High Street",20.6303370753401,20.2967036027659
2020-12-22,"GN3","Greenwich - Plumstead High Street",11.0753593455062,20.1754741188111
2020-12-23,"GN3","Greenwich - Plumstead High Street",17.4600082478393,20.0575363664825
2020-12-24,"GN3","Greenwich - Plumstead High Street",24.6199692109633,20.4199718252016
2020-12-25,"GN3","Greenwich - Plumstead High Street",19.2442902109845,20.2148530536114
2020-12-26,"GN3","Greenwich - Plumstead High Street",25.7915891588825,19.9326498008627
2020-12-27,"GN3","Greenwich - Plumstead High Street",23.5992137892905,20.4341394270205
2020-12-28,"GN3","Greenwich - Plumstead High Street",12.255675176958,19.8092046897979
2020-12-29,"GN3","Greenwich - Plumstead High Street",13.7692070044666,20.4571294274367
2020-12-30,"GN3","Greenwich - Plumstead High Street",5.69526607391037,19.9286277165332
2020-12-31,"GN3","Greenwich - Plumstead High Street",6.89048208553135,19.8812698258726
2020-01-01,"GR8","Greenwich - Woolwich Flyover",0.9054980217445,11.2926221284336
2020-01-02,"GR8","Greenwich - Woolwich Flyover",7.3527693523305,11.2284131265878
2020-01-03,"GR8","Greenwich - Woolwich Flyover",10.7672223419083,11.0437863047502
2020-01-04,"GR8","Greenwich - Woolwich Flyover",6.95056646046067,11.2917536601234
2020-01-05,"GR8","Greenwich - Woolwich Flyover",10.9578109634388,11.4708912013775
2020-01-06,"GR8","Greenwich - Woolwich Flyover",11.7307314453887,11.0855041921138
2020-01-07,"GR8","Greenwich - Woolwich Flyover",9.16318245724017,11.0095024511041
2020-01-08,"GR8","Greenwich - Woolwich Flyover",7.17125874184333,11.7170166182907
2020-01-09,"GR8","Greenwich - Woolwich Flyover",11.3131289688782,11.3569256402601
2020-01-10,"GR8","Greenwich - Woolwich Flyover",8.47966787920883,11.3236016284807
2020-01-11,"GR8","Greenwich - Woolwich Flyover",16.3855555476287,11.4606379285232
2020-01-12,"GR8","Greenwich - Woolwich Flyover",14.8489913475418,11.746125484831
2020-01-13,"GR8","Greenwich - Woolwich Flyover",14.119913928415,11.3413448473359
2020-01-14,"GR8","Greenwich - Woolwich Flyover",16.0650587670215,11.8332215709928
2020-01-15,"GR8","Greenwich - Woolwich Flyover",10.125698526348,11.8863602791382
2020-01-16,"GR8","Greenwich - Woolwich Flyover",9.81077265617533,11.8356757143392
2020-01-17,"GR8","Greenwich - Woolwich Flyover",9.99127423620183,11.3890018671464
2020-01-18,"GR8","Greenwich - Woolwich Flyover",5.28322953481,11.2964108470235
2020-01-19,"GR8","Greenwich - Woolwich Flyover",5.96449184518317,11.3071200670808
2020-01-20,"GR8","Greenwich - Woolwich Flyover",0.930373990075652,11.4300745475072
2020-01-21,"GR8","Greenwich - Woolwich Flyover",0.620323498504667,11.3350993755226
2020-01-22,"GR8","Greenwich - Woolwich Flyover",0.368609246651833,11.4940641926054
2020-01-23,"GR8","Greenwich - Woolwich Flyover",1.657222447315,11.3471004066302
2020-01-24,"GR8","Greenwich - Woolwich Flyover",1.98090981802733,11.5298115100228
2020-01-25,"GR8","Greenwich - Woolwich Flyover",4.21350946153717,11.6453289695915
2020-01-26,"GR8","Greenwich - Woolwich Flyover",8.38428818415533,11.6029906852333
2020-01-27,"GR8","Greenwich - Woolwich Flyover",9.40322861408933,11.7523166693088
2020-01-28,"GR8","Greenwich - Woolwich Flyover",14.4636714645333,11.6787683481787
2020-01-29,"GR8","Greenwich - Woolwich Flyover",12.286966803739,11.4433133434116
2020-01-30,"GR8","Greenwich - Woolwich Flyover",9.24329780549217,11.3801151374193
2020-01-31,"GR8","Greenwich - Woolwich Flyover",11.6228652187753,11.6045337644999
2020-02-01,"GR8","Greenwich - Woolwich Flyover",15.801422831976,11.5358059947068
2020-02-02,"GR8","Greenwich - Woolwich Flyover",15.3725526501992,11.579103748908
2020-02-03,"GR8","Greenwich - Woolwich Flyover",12.9353606336657,11.462243464951
2020-02-04,"GR8","Greenwich - Woolwich Flyover",11.8062189352782,11.7221313587396
2020-02-05,"GR8","Greenwich - Woolwich Flyover",2.86293491743367,11.5277656605576
2020-02-06,"GR8","Greenwich - Woolwich Flyover",2.86598096620017,11.5273780583563
2020-02-07,"GR8","Greenwich - Woolwich Flyover",3.1540515151725,12.0099668066084
2020-02-08,"GR8","Greenwich - Woolwich Flyover",11.3980909554148,11.4868972330652
2020-02-09,"GR8","Greenwich - Woolwich Flyover",23.4143019292997,11.5361604225192
2020-02-10,"GR8","Greenwich - Woolwich Flyover",18.7861719818803,11.401777647833
2020-02-11,"GR8","Greenwich - Woolwich Flyover",19.2757768587952,11.835125535587
2020-02-12,"GR8","Greenwich - Woolwich Flyover",12.9759549034983,11.6131824844725
2020-02-13,"GR8","Greenwich - Woolwich Flyover",14.5340405283248,11.7489931170838
2020-02-14,"GR8","Greenwich - Woolwich Flyover",9.33826796356633,11.7174726081644
2020-02-15,"GR8","Greenwich - Woolwich Flyover",15.8520970263345,11.7925095735695
2020-02-16,"GR8","Greenwich - Woolwich Flyover",22.3358487933477,11.61908973676
2020-02-17,"GR8","Greenwich - Woolwich Flyover",16.3310302897292,11.5974159098699
2020-02-18,"GR8","Greenwich - Woolwich Flyover",15.0293704437282,11.7635651462588
2020-02-19,"GR8","Greenwich - Woolwich Flyover",12.1283364605347,11.5077699528245
2020-02-20,"GR8","Greenwich - Woolwich Flyover",14.4591706418204,11.6335167671525
2020-02-21,"GR8","Greenwich - Woolwich Flyover",10.7835500031386,11.3186593012927
2020-02-22,"GR8","Greenwich - Woolwich Flyover",14.855029826045,11.6502770506049
2020-02-23,"GR8","Greenwich - Woolwich Flyover",11.179371726217,11.8766981375743
2020-02-24,"GR8","Greenwich - Woolwich Flyover",10.3994235861522,11.5799503084774
2020-02-25,"GR8","Greenwich - Woolwich Flyover",11.0216924127692,11.9153643947922
2020-02-26,"GR8","Greenwich - Woolwich Flyover",8.26767871340452,11.5735683220485
2020-02-27,"GR8","Greenwich - Woolwich Flyover",8.55589071954937,11.7663504545207
2020-02-28,"GR8","Greenwich - Woolwich Flyover",6.64327730881178,11.9077734151647
2020-02-29,"GR8","Greenwich - Woolwich Flyover",13.0960208092833,11.798841105202
2020-03-01,"GR8","Greenwich - Woolwich Flyover",14.6976113643403,11.8125292854604
2020-03-02,"GR8","Greenwich - Woolwich Flyover",9.30358492315074,11.6682250381863
2020-03-03,"GR8","Greenwich - Woolwich Flyover",5.63277804318851,11.53006745873
2020-03-04,"GR8","Greenwich - Woolwich Flyover",6.1071104297297,11.4393317769555
2020-03-05,"GR8","Greenwich - Woolwich Flyover",14.0784489228897,11.6199518256144
2020-03-06,"GR8","Greenwich - Woolwich Flyover",7.96319654490217,11.3613117487934
2020-03-07,"GR8","Greenwich - Woolwich Flyover",6.40265767077998,11.6769868085393
2020-03-08,"GR8","Greenwich - Woolwich Flyover",14.6762009814338,11.5535500119161
2020-03-09,"GR8","Greenwich - Woolwich Flyover",10.995113965334,11.7829234350753
2020-03-10,"GR8","Greenwich - Woolwich Flyover",10.1676471192377,11.9865335285218
2020-03-11,"GR8","Greenwich - Woolwich Flyover",13.115980937505,11.8652280901873
2020-03-12,"GR8","Greenwich - Woolwich Flyover",13.6860424967315,11.7611860350041
2020-03-13,"GR8","Greenwich - Woolwich Flyover",9.04066107766797,11.8046925670922
2020-03-14,"GR8","Greenwich - Woolwich Flyover",10.0537650622033,11.6874327885357
2020-03-15,"GR8","Greenwich - Woolwich Flyover",14.5630970826814,11.6862397650902
2020-03-16,"GR8","Greenwich - Woolwich Flyover",6.25698465463502,11.6746316668561
2020-03-17,"GR8","Greenwich - Woolwich Flyover",8.78115019911292,11.5856451968814
2020-03-18,"GR8","Greenwich - Woolwich Flyover",9.88615464713937,11.7963924414393
2020-03-19,"GR8","Greenwich - Woolwich Flyover",11.4312508542699,11.614699662206
2020-03-20,"GR8","Greenwich - Woolwich Flyover",16.6822687871192,12.2902070599934
2020-03-21,"GR8","Greenwich - Woolwich Flyover",17.3773821951289,11.8158272525657
2020-03-22,"GR8","Greenwich - Woolwich Flyover",17.1190498434078,12.067480588446
2020-03-23,"GR8","Greenwich - Woolwich Flyover",10.8239316973119,12.2430086487458
2020-03-24,"GR8","Greenwich - Woolwich Flyover",9.62467526028551,11.9567661181859
2020-03-25,"GR8","Greenwich - Woolwich Flyover",11.225576990756,12.1907942759282
2020-03-26,"GR8","Greenwich - Woolwich Flyover",18.1440409792828,12.4084973126352
2020-03-27,"GR8","Greenwich - Woolwich Flyover",24.4042994822054,12.6392251238734
2020-03-28,"GR8","Greenwich - Woolwich Flyover",27.3052363159934,12.4045004567647
2020-03-29,"GR8","Greenwich - Woolwich Flyover",26.8009871461624,12.4484401687572
2020-03-30,"GR8","Greenwich - Woolwich Flyover",20.129119777663,12.3285099986417
2020-03-31,"GR8","Greenwich - Woolwich Flyover",22.0624829421105,12.5764625680068
2020-04-01,"GR8","Greenwich - Woolwich Flyover",13.0220806612273,12.6575884531667
2020-04-02,"GR8","Greenwich - Woolwich Flyover",14.1267646349377,11.9902382821956
2020-04-03,"GR8","Greenwich - Woolwich Flyover",10.6351356287574,12.3173649452362
2020-04-04,"GR8","Greenwich - Woolwich Flyover",14.5951643157099,11.9891895632142
2020-04-05,"GR8","Greenwich - Woolwich Flyover",22.4271461729827,12.4038694050937
2020-04-06,"GR8","Greenwich - Woolwich Flyover",13.0513720954238,12.2954894428259
2020-04-07,"GR8","Greenwich - Woolwich Flyover",11.8512747516539,12.3354669432669
2020-04-08,"GR8","Greenwich - Woolwich Flyover",16.4205129391148,12.8142730663062
2020-04-09,"GR8","Greenwich - Woolwich Flyover",15.7441287887797,12.3983135505527
2020-04-10,"GR8","Greenwich - Woolwich Flyover",17.7810074190234,12.5810064289589
2020-04-11,"GR8","Greenwich - Woolwich Flyover",9.858672765315,12.3204126048997
2020-04-12,"GR8","Greenwich - Woolwich Flyover",21.7208315380491,12.4412702696779
2020-04-13,"GR8","Greenwich - Woolwich Flyover",27.8116586871356,11.9738344947961
2020-04-14,"GR8","Greenwich - Woolwich Flyover",27.7735377961908,12.5888817796591
2020-04-15,"GR8","Greenwich - Woolwich Flyover",20.053162427733,12.5552474609097
2020-04-16,"GR8","Greenwich - Woolwich Flyover",14.8269038392485,12.6949547979449
2020-04-17,"GR8","Greenwich - Woolwich Flyover",24.3435847006807,12.8518170570149
2020-04-18,"GR8","Greenwich - Woolwich Flyover",15.8673313590716,12.5037184610492
2020-04-19,"GR8","Greenwich - Woolwich Flyover",22.2148238143001,12.6749047002143
2020-04-20,"GR8","Greenwich - Woolwich Flyover",23.7134003008489,12.5616374059711
2020-04-21,"GR8","Greenwich - Woolwich Flyover",26.7594839541094,12.6248166088794
2020-04-22,"GR8","Greenwich - Woolwich Flyover",26.0369392516129,12.9868554477671
2020-04-23,"GR8","Greenwich - Woolwich Flyover",22.3497873766883,12.7294918121835
2020-04-24,"GR8","Greenwich - Woolwich Flyover",24.6025209336943,12.7170684661249
2020-04-25,"GR8","Greenwich - Woolwich Flyover",28.6336660116447,12.9074870817992
2020-04-26,"GR8","Greenwich - Woolwich Flyover",20.6283838423155,12.7665257199668
2020-04-27,"GR8","Greenwich - Woolwich Flyover",16.3150316799793,12.5918002896957
2020-04-28,"GR8","Greenwich - Woolwich Flyover",24.0380667999451,12.560594726391
2020-04-29,"GR8","Greenwich - Woolwich Flyover",12.884003153594,12.5078622109379
2020-04-30,"GR8","Greenwich - Woolwich Flyover",13.8674186309503,12.614494731773
2020-05-01,"GR8","Greenwich - Woolwich Flyover",14.3560887007327,12.5162610668141
2020-05-02,"GR8","Greenwich - Woolwich Flyover",15.6633780403181,12.7358719017824
2020-05-03,"GR8","Greenwich - Woolwich Flyover",17.5143412311638,12.7190728164391
2020-05-04,"GR8","Greenwich - Woolwich Flyover",23.8606875062994,12.3311471175008
2020-05-05,"GR8","Greenwich - Woolwich Flyover",27.0072655570529,12.9713843372521
2020-05-06,"GR8","Greenwich - Woolwich Flyover",23.849634889645,12.9500993933419
2020-05-07,"GR8","Greenwich - Woolwich Flyover",13.8278301775052,12.7818723805084
2020-05-08,"GR8","Greenwich - Woolwich Flyover",20.6736334946423,12.6550143471535
2020-05-09,"GR8","Greenwich - Woolwich Flyover",28.1108948807437,12.7306672424233
2020-05-10,"GR8","Greenwich - Woolwich Flyover",27.7558237330621,12.8578679194464
2020-05-11,"GR8","Greenwich - Woolwich Flyover",21.8735361242841,12.4081868090771
2020-05-12,"GR8","Greenwich - Woolwich Flyover",20.8977233543176,12.6381437393181
2020-05-13,"GR8","Greenwich - Woolwich Flyover",24.21090535749,12.5117317843961
2020-05-14,"GR8","Greenwich - Woolwich Flyover",20.0258006408498,12.8783639169278
2020-05-15,"GR8","Greenwich - Woolwich Flyover",18.5788987915376,12.2430751775877
2020-05-16,"GR8","Greenwich - Woolwich Flyover",19.2590699940588,12.4278315632327
2020-05-17,"GR8","Greenwich - Woolwich Flyover",15.3609131161215,12.7561166514925
2020-05-18,"GR8","Greenwich - Woolwich Flyover",16.7965241080248,12.4255344560008
2020-05-19,"GR8","Greenwich - Woolwich Flyover",12.0575488382416,12.5709773908085
2020-05-20,"GR8","Greenwich - Woolwich Flyover",10.2242639991227,12.2615783953329
2020-05-21,"GR8","Greenwich - Woolwich Flyover",15.1844365848658,12.6297241978602
2020-05-22,"GR8","Greenwich - Woolwich Flyover",18.8165292359482,12.5295826793952
2020-05-23,"GR8","Greenwich - Woolwich Flyover",17.9432390988613,12.2238356956035
2020-05-24,"GR8","Greenwich - Woolwich Flyover",17.7421379846814,12.6646071452804
2020-05-25,"GR8","Greenwich - Woolwich Flyover",13.6799972138617,12.4452898087266
2020-05-26,"GR8","Greenwich - Woolwich Flyover",17.178083852002,12.3623737745587
2020-05-27,"GR8","Greenwich - Woolwich Flyover",19.1969284395746,12.5820177075909
2020-05-28,"GR8","Greenwich - Woolwich Flyover",22.0743714883407,12.6399285948485
2020-05-29,"GR8","Greenwich - Woolwich Flyover",20.1951719817134,12.7164712616213
2020-05-30,"GR8","Greenwich - Woolwich Flyover",26.4028245373822,11.9001075436941
2020-05-31,"GR8","Greenwich - Woolwich Flyover",28.1967363635378,12.5912405138609
2020-06-01,"GR8","Greenwich - Woolwich Flyover",24.4075722921161,12.4130708257177
2020-06-02,"GR8","Greenwich - Woolwich Flyover",23.3479069760824,12.4646491873389
2020-06-03,"GR8","Greenwich - Woolwich Flyover",18.3915493876216,12.2858786685461
2020-06-04,"GR8","Greenwich - Woolwich Flyover",17.3520535497978,12.7342650382295
2020-06-05,"GR8","Greenwich - Woolwich Flyover",14.3876447368533,12.5745607071058
2020-06-06,"GR8","Greenwich - Woolwich Flyover",11.9557523984678,12.45804321813
2020-06-07,"GR8","Greenwich - Woolwich Flyover",11.2847483790406,12.3354879536316
2020-06-08,"GR8","Greenwich - Woolwich Flyover",17.0317318712799,12.2924543860315
2020-06-09,"GR8","Greenwich - Woolwich Flyover",17.8562453519368,12.5877236148456
2020-06-10,"GR8","Greenwich - Woolwich Flyover",22.0642458739764,12.4918162881806
2020-06-11,"GR8","Greenwich - Woolwich Flyover",NA,12.6330246857
2020-06-12,"GR8","Greenwich - Woolwich Flyover",NA,12.1958475352847
2020-06-13,"GR8","Greenwich - Woolwich Flyover",NA,11.9743985869704
2020-06-14,"GR8","Greenwich - Woolwich Flyover",NA,12.2382697574897
2020-06-15,"GR8","Greenwich - Woolwich Flyover",NA,12.075121445667
2020-06-16,"GR8","Greenwich - Woolwich Flyover",NA,11.9316009102808
2020-06-17,"GR8","Greenwich - Woolwich Flyover",NA,12.1944733579624
2020-06-18,"GR8","Greenwich - Woolwich Flyover",14.4227983740188,12.1836360826712
2020-06-19,"GR8","Greenwich - Woolwich Flyover",10.7743810260696,11.9154719622642
2020-06-20,"GR8","Greenwich - Woolwich Flyover",9.70719817115107,12.188150894376
2020-06-21,"GR8","Greenwich - Woolwich Flyover",11.5424257603728,12.3616885230594
2020-06-22,"GR8","Greenwich - Woolwich Flyover",9.16561437570954,12.1171892518822
2020-06-23,"GR8","Greenwich - Woolwich Flyover",12.0223649405114,12.3208815531788
2020-06-24,"GR8","Greenwich - Woolwich Flyover",30.7197910385931,12.4426342159773
2020-06-25,"GR8","Greenwich - Woolwich Flyover",34.6323391591165,11.9797707337494
2020-06-26,"GR8","Greenwich - Woolwich Flyover",15.22648139628,12.3576230841191
2020-06-27,"GR8","Greenwich - Woolwich Flyover",11.8288897574435,12.0721442359713
2020-06-28,"GR8","Greenwich - Woolwich Flyover",16.064238195198,12.4211573398033
2020-06-29,"GR8","Greenwich - Woolwich Flyover",12.7142533437127,12.184351691524
2020-06-30,"GR8","Greenwich - Woolwich Flyover",7.5086038853762,12.208744792954
2020-07-01,"GR8","Greenwich - Woolwich Flyover",6.52115461641107,11.8938853929068
2020-07-02,"GR8","Greenwich - Woolwich Flyover",6.07393414236724,11.9062692537673
2020-07-03,"GR8","Greenwich - Woolwich Flyover",9.04283663885886,12.0486471838784
2020-07-04,"GR8","Greenwich - Woolwich Flyover",6.88379305595531,12.1482665281445
2020-07-05,"GR8","Greenwich - Woolwich Flyover",10.931099773307,11.887491651866
2020-07-06,"GR8","Greenwich - Woolwich Flyover",12.4281161495724,11.8698918794708
2020-07-07,"GR8","Greenwich - Woolwich Flyover",7.97122420642349,12.3719605194744
2020-07-08,"GR8","Greenwich - Woolwich Flyover",2.19680831157845,11.9192935826709
2020-07-09,"GR8","Greenwich - Woolwich Flyover",2.86745653769374,12.1080383613822
2020-07-10,"GR8","Greenwich - Woolwich Flyover",9.90019886263697,12.3510978150108
2020-07-11,"GR8","Greenwich - Woolwich Flyover",12.2848667393989,12.486802691068
2020-07-12,"GR8","Greenwich - Woolwich Flyover",14.1391285774645,12.3287667991668
2020-07-13,"GR8","Greenwich - Woolwich Flyover",11.6745892732768,12.1620772242282
2020-07-14,"GR8","Greenwich - Woolwich Flyover",11.6096546341743,11.9718814982322
2020-07-15,"GR8","Greenwich - Woolwich Flyover",6.6237820468131,12.1814000869592
2020-07-16,"GR8","Greenwich - Woolwich Flyover",7.40542793291976,12.149583353484
2020-07-17,"GR8","Greenwich - Woolwich Flyover",5.19312203507897,11.814100682394
2020-07-18,"GR8","Greenwich - Woolwich Flyover",8.00198380601257,12.0564488383038
2020-07-19,"GR8","Greenwich - Woolwich Flyover",12.1419488637942,11.9488250166069
2020-07-20,"GR8","Greenwich - Woolwich Flyover",14.7053547390284,12.1440508381836
2020-07-21,"GR8","Greenwich - Woolwich Flyover",15.4164175918338,12.0202728563483
2020-07-22,"GR8","Greenwich - Woolwich Flyover",15.618686962852,12.5139758600035
2020-07-23,"GR8","Greenwich - Woolwich Flyover",13.2887515728284,12.0442842460833
2020-07-24,"GR8","Greenwich - Woolwich Flyover",6.82268466937428,12.0234483914048
2020-07-25,"GR8","Greenwich - Woolwich Flyover",5.72245281123538,12.0014447400201
2020-07-26,"GR8","Greenwich - Woolwich Flyover",6.78388162964615,12.2617390322949
2020-07-27,"GR8","Greenwich - Woolwich Flyover",6.6043686064151,11.986052253913
2020-07-28,"GR8","Greenwich - Woolwich Flyover",9.42148145813236,12.0178035569383
2020-07-29,"GR8","Greenwich - Woolwich Flyover",8.90500844122235,11.9409096676301
2020-07-30,"GR8","Greenwich - Woolwich Flyover",11.2069227558276,11.9861077495982
2020-07-31,"GR8","Greenwich - Woolwich Flyover",16.9456641976947,12.3253676028259
2020-08-01,"GR8","Greenwich - Woolwich Flyover",8.75843914043629,11.706015420007
2020-08-02,"GR8","Greenwich - Woolwich Flyover",11.3262069963018,12.5921453073368
2020-08-03,"GR8","Greenwich - Woolwich Flyover",16.1998093925654,12.5947076033246
2020-08-04,"GR8","Greenwich - Woolwich Flyover",10.2610611408701,12.536636810397
2020-08-05,"GR8","Greenwich - Woolwich Flyover",12.7395073118403,12.554797361853
2020-08-06,"GR8","Greenwich - Woolwich Flyover",5.92199640648131,12.231633324007
2020-08-07,"GR8","Greenwich - Woolwich Flyover",9.46263751738713,12.655353615189
2020-08-08,"GR8","Greenwich - Woolwich Flyover",26.0383581595878,12.6804513004772
2020-08-09,"GR8","Greenwich - Woolwich Flyover",30.2279313449131,12.8462644939911
2020-08-10,"GR8","Greenwich - Woolwich Flyover",26.9165614612028,12.9829248355844
2020-08-11,"GR8","Greenwich - Woolwich Flyover",26.4630354711242,12.8221162539763
2020-08-12,"GR8","Greenwich - Woolwich Flyover",29.4070730243803,12.8398163609829
2020-08-13,"GR8","Greenwich - Woolwich Flyover",21.5056431930382,12.5968337850446
2020-08-14,"GR8","Greenwich - Woolwich Flyover",13.4419302838535,13.1844450914802
2020-08-15,"GR8","Greenwich - Woolwich Flyover",5.35635997152748,12.6654444158891
2020-08-16,"GR8","Greenwich - Woolwich Flyover",6.57936368525321,12.8061872559506
2020-08-17,"GR8","Greenwich - Woolwich Flyover",7.41414108855366,12.6853637085134
2020-08-18,"GR8","Greenwich - Woolwich Flyover",7.40670338225529,12.4968945089166
2020-08-19,"GR8","Greenwich - Woolwich Flyover",3.27718258557856,12.2879548102384
2020-08-20,"GR8","Greenwich - Woolwich Flyover",7.79978848922712,12.5165241731932
2020-08-21,"GR8","Greenwich - Woolwich Flyover",13.4010335336794,12.2581299164713
2020-08-22,"GR8","Greenwich - Woolwich Flyover",14.4154201628756,12.6223547253616
2020-08-23,"GR8","Greenwich - Woolwich Flyover",13.3688481039093,12.1873720383926
2020-08-24,"GR8","Greenwich - Woolwich Flyover",7.81420618763691,12.6286197116917
2020-08-25,"GR8","Greenwich - Woolwich Flyover",11.2918209193313,12.5107102342698
2020-08-26,"GR8","Greenwich - Woolwich Flyover",12.0369149765803,12.2979813871565
2020-08-27,"GR8","Greenwich - Woolwich Flyover",7.61623196629269,12.8241032473705
2020-08-28,"GR8","Greenwich - Woolwich Flyover",9.4009626812844,12.5138534663178
2020-08-29,"GR8","Greenwich - Woolwich Flyover",13.9783580486312,12.4607692863329
2020-08-30,"GR8","Greenwich - Woolwich Flyover",18.4241060362935,12.4790408046358
2020-08-31,"GR8","Greenwich - Woolwich Flyover",11.4897202553256,12.5085800003034
2020-09-01,"GR8","Greenwich - Woolwich Flyover",8.88470696978676,12.6482073570875
2020-09-02,"GR8","Greenwich - Woolwich Flyover",9.68766749679244,12.2705131132169
2020-09-03,"GR8","Greenwich - Woolwich Flyover",7.30729319704082,12.1861133460406
2020-09-04,"GR8","Greenwich - Woolwich Flyover",6.60739356692867,12.4509706285886
2020-09-05,"GR8","Greenwich - Woolwich Flyover",6.75632319147615,12.4663475753924
2020-09-06,"GR8","Greenwich - Woolwich Flyover",6.44683255128527,12.3906406159932
2020-09-07,"GR8","Greenwich - Woolwich Flyover",5.10578564345091,12.8390459998574
2020-09-08,"GR8","Greenwich - Woolwich Flyover",4.50703765484873,12.480468290828
2020-09-09,"GR8","Greenwich - Woolwich Flyover",6.91957916094945,12.6514464454018
2020-09-10,"GR8","Greenwich - Woolwich Flyover",11.8927412107832,12.724425438986
2020-09-11,"GR8","Greenwich - Woolwich Flyover",5.98989309039465,12.5350685563343
2020-09-12,"GR8","Greenwich - Woolwich Flyover",9.8148268203718,12.6336452562319
2020-09-13,"GR8","Greenwich - Woolwich Flyover",9.18481436006871,12.501705449519
2020-09-14,"GR8","Greenwich - Woolwich Flyover",10.8681257218859,12.6521672567415
2020-09-15,"GR8","Greenwich - Woolwich Flyover",5.39999183990525,12.5242888799181
2020-09-16,"GR8","Greenwich - Woolwich Flyover",21.4320055157158,12.8144355365612
2020-09-17,"GR8","Greenwich - Woolwich Flyover",20.7150348956594,13.0256979115205
2020-09-18,"GR8","Greenwich - Woolwich Flyover",17.925475380922,12.8326431004523
2020-09-19,"GR8","Greenwich - Woolwich Flyover",22.2574300492062,13.0894344590596
2020-09-20,"GR8","Greenwich - Woolwich Flyover",24.0604284896484,13.0197477993244
2020-09-21,"GR8","Greenwich - Woolwich Flyover",11.7056088046688,13.0271155809068
2020-09-22,"GR8","Greenwich - Woolwich Flyover",11.950823638813,13.0204234760941
